GAINS3_EventID,GAINS3_SampleUnitID,ContainerID,ContainerType,Quantity,QuantityCertainty,QuantityUnit,SampleUnitID,AnimalID (GAINS),AnimalID from Country,PriortizedForTesting,SampleDate,SampleUnitLatitude,SampleUnitLongitude,ButcherReducesBloodContact,CircumstanceOfObservation,OtherConditionOfPreservation,OriginKnown,OriginLocation,TimeSinceOrigin,DestinationProduct,VendorQuantity,PriceUnitUSD,RateSaleSold,IdentifiedBy,CircumstanceObservation,AnimalClassification,Taxagroup,SpeciesScientificName,SpeciesCommonNameEnglish,SpeciesCommonNameLocal,IdentificationCertainty,TagBandID,Sex,AgeClass,Pregnant,WithYoung,Lactating,ConditionAtCapture,ConditionAtRelease,PreservationMethod,OtherConditionPreservation,Use,OtherUse,Euthanasia,ClinicalSigns/GrossFindings,DiseaseSuspected,SuspectedDIsease,Necropsy/exam,FieldNecropsyResult,BodyMeasurementBodyPartType,BodyMeasurementUnit,BodyMeasurementValue,PartName,PartDescription,PerceivedRateOfSale,PriceUnitLocal,VendorQuantityUnit,VendorQuantityCertainty,ButcheringActivity,ButcherName,ButcherObservableRiskFactors,Quarter,SampleUnitNotes,SampleUnitCustomColumns,class,order,family,genus,species,DateLastUpdated,SampleIndividualName,CRDate,LMDate,Country
88,1,NA,NA,NA,NA,NA,Ntabwoba.2004-04-02,Ntabwoba.2004-04-02,NA,yes,2004-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,identifier,NA,Captive Wild,Non-human Primates,Gorilla beringei graueri,Grauer's gorilla,Grauer's gorilla,Actual,NA,Male,Juvenile,N/A,N/A,N/A,Apparently healthy,Apparently healthy,NA,NA,NA,NA,No,NA,No,NA,Physical Exam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pre-FY1,NA,NA,Mammalia                           ,Primates                           ,Hominidae                          ,Gorilla                            ,beringei,2015-03-04T00:15:42.33,Ntabwoba.2004-04-02,2015-03-04T00:15:42.33,2015-03-04T00:15:42.33,TestCOuntry1
88,2,NA,NA,NA,NA,NA,Maisha.2004-12-23,Maisha.2004-12-23,NA,yes,2004-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,identifier,NA,Captive Wild,Non-human Primates,Gorilla beringei beringei,Mountain gorilla,mountain gorilla,Actual,NA,Female,Juvenile,No,N/A,N/A,Apparently healthy,Apparently healthy,NA,NA,NA,NA,No,NA,No,NA,Physical Exam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pre-FY1,NA,NA,Mammalia                           ,Primates                           ,Hominidae                          ,Gorilla                            ,beringei,2015-03-04T00:15:42.33,Maisha.2004-12-23,2015-03-04T00:15:42.33,2015-03-04T00:15:42.33,TestCOuntry1
88,3,NA,NA,NA,NA,NA,Dunia.2006-07-18,Dunia.2006-07-18,NA,yes,2006-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,identifier,NA,Captive Wild,Non-human Primates,Gorilla beringei graueri,Grauer's gorilla,Grauer's gorilla,Actual,NA,Female,Juvenile,N/A,N/A,N/A,Apparently healthy,Apparently healthy,NA,NA,NA,NA,No,NA,No,NA,Physical Exam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pre-FY1,NA,NA,Mammalia                           ,Primates                           ,Hominidae                          ,Gorilla                            ,beringei,2015-03-04T00:15:42.33,Dunia.2006-07-18,2015-03-04T00:15:42.33,2015-03-04T00:15:42.33,TestCOuntry1
88,4,NA,NA,NA,NA,NA,Itebero.2006-12-19,Itebero.2006-12-19,NA,no,2006-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,identifier,NA,Captive Wild,Non-human Primates,Gorilla beringei graueri,Grauer's gorilla,Grauer's gorilla,Actual,NA,Female,Juvenile,No,N/A,N/A,Apparently healthy,Apparently healthy,NA,NA,NA,NA,No,NA,No,NA,Physical Exam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pre-FY1,NA,NA,Mammalia                           ,Primates                           ,Hominidae                          ,Gorilla                            ,beringei,2015-03-04T00:15:42.33,Itebero.2006-12-19,2015-03-04T00:15:42.33,2015-03-04T00:15:42.33,TestCOuntry1
88,5,NA,NA,NA,NA,NA,Pinga.2006-12-19,Pinga.2006-12-19,NA,yes,2006-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,identifier,NA,Captive Wild,Non-human Primates,Gorilla beringei graueri,Grauer's gorilla,Grauer's gorilla,Actual,NA,Female,Juvenile,No,N/A,N/A,Apparently healthy,Apparently healthy,NA,NA,NA,NA,No,NA,No,NA,Physical Exam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pre-FY1,NA,NA,Mammalia                           ,Primates                           ,Hominidae                          ,Gorilla                            ,beringei,2015-03-04T00:15:42.33,Pinga.2006-12-19,2015-03-04T00:15:42.33,2015-03-04T00:15:42.33,TestCOuntry1
88,6,NA,NA,NA,NA,NA,Tumaini.2006-12-19,Tumaini.2006-12-19,NA,yes,2006-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,identifier,NA,Wild,Non-human Primates,Gorilla beringei graueri,Grauer's gorilla,Grauer's gorilla,Actual,NA,Female,Juvenile,N/A,N/A,N/A,Apparently healthy,Apparently healthy,NA,NA,NA,NA,No,NA,No,NA,Physical Exam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pre-FY1,NA,NA,Mammalia                           ,Primates                           ,Hominidae                          ,Gorilla                            ,beringei,2015-03-04T00:15:42.33,Tumaini.2006-12-19,2015-03-04T00:15:42.33,2015-03-04T00:15:42.33,TestCOuntry1
88,7,NA,NA,NA,NA,NA,Kaboko.2007-04-30,Kaboko.2007-04-30,NA,yes,2007-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,identifier,NA,Captive Wild,Non-human Primates,Gorilla beringei beringei,Mountain gorilla,mountain gorilla,Actual,NA,Male,Juvenile,No,N/A,N/A,Apparently healthy,Apparently healthy,NA,NA,NA,NA,No,NA,No,NA,Physical Exam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pre-FY1,NA,NA,Mammalia                           ,Primates                           ,Hominidae                          ,Gorilla                            ,beringei,2015-03-04T00:15:42.33,Kaboko.2007-04-30,2015-03-04T00:15:42.33,2015-03-04T00:15:42.33,TestCOuntry1
88,8,NA,NA,NA,NA,NA,Serufuli.2008-06-23,Serufuli.2008-06-23,NA,yes,2008-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,identifier,NA,Captive Wild,Non-human Primates,Gorilla beringei graueri,Grauer's gorilla,Grauer's gorilla,Actual,NA,Female,Juvenile,No,N/A,N/A,Apparently healthy,Apparently healthy,NA,NA,NA,NA,No,NA,No,NA,Physical Exam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pre-FY1,NA,NA,Mammalia                           ,Primates                           ,Hominidae                          ,Gorilla                            ,beringei,2015-03-04T00:15:42.33,Serufuli.2008-06-23,2015-03-04T00:15:42.33,2015-03-04T00:15:42.33,TestCOuntry1
88,9,NA,NA,NA,NA,NA,Gimlet,Gimlet,NA,yes,2009-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,identifier,NA,Wild,Non-human Primates,Chlorocebus pygerythrus,Vervet monkey,vervet monkey,Actual,NA,Female,Juvenile,No,N/A,N/A,Apparently healthy,Apparently healthy,NA,NA,NA,NA,No,NA,No,NA,Physical Exam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pre-FY1,NA,NA,Mammalia                           ,Primates                           ,Cercopithecidae                    ,Chlorocebus                        ,pygerythrus,2015-03-04T00:15:42.33,Gimlet,2015-03-04T00:15:42.33,2015-03-04T00:15:42.33,TestCOuntry1
88,10,NA,NA,NA,NA,NA,Nelson,Nelson,NA,yes,2009-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,identifier,NA,Wild,Non-human Primates,Cercopithecus mitis kandti,Golden monkey,golden monkey,Actual,NA,Male,Adult,N/A,N/A,N/A,Apparently healthy,Apparently healthy,NA,NA,NA,NA,No,NA,No,NA,Physical Exam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pre-FY1,NA,NA,Mammalia,Primates,Cercopithecidae,Cercopithecus,mitis,2015-03-04T00:15:42.33,Nelson,2015-03-04T00:15:42.33,2015-03-04T00:15:42.33,TestCOuntry1
88,11,NA,NA,NA,NA,NA,Maisha.2005-01-06,Maisha.2005-01-06,NA,yes,2005-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,identifier,NA,Captive Wild,Non-human Primates,Gorilla beringei beringei,Mountain gorilla,mountain gorilla,Actual,NA,Female,Juvenile,No,N/A,N/A,Apparently healthy,Apparently healthy,NA,NA,NA,NA,No,NA,No,NA,Physical Exam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pre-FY1,NA,NA,Mammalia                           ,Primates                           ,Hominidae                          ,Gorilla                            ,beringei,2015-03-04T00:15:42.33,Maisha.2005-01-06,2015-03-04T00:15:42.33,2015-03-04T00:15:42.33,TestCOuntry1
88,12,NA,NA,NA,NA,NA,Ntabwoba.2006-01-25,Ntabwoba.2006-01-25,NA,yes,2006-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,identifier,NA,Captive Wild,Non-human Primates,Gorilla beringei graueri,Grauer's gorilla,Grauer's gorilla,Actual,NA,Male,Juvenile,N/A,N/A,N/A,Apparently healthy,Apparently healthy,NA,NA,NA,NA,No,NA,No,NA,Physical Exam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pre-FY1,NA,NA,Mammalia                           ,Primates                           ,Hominidae                          ,Gorilla                            ,beringei,2015-03-04T00:15:42.33,Ntabwoba.2006-01-25,2015-03-04T00:15:42.33,2015-03-04T00:15:42.33,TestCOuntry1
88,13,NA,NA,NA,NA,NA,Maisha.2006-08-06,Maisha.2006-08-06,NA,yes,2006-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,identifier,NA,Captive Wild,Non-human Primates,Gorilla beringei beringei,Mountain gorilla,mountain gorilla,Actual,NA,Female,Juvenile,No,N/A,N/A,Apparently healthy,Apparently healthy,NA,NA,NA,NA,No,NA,No,NA,Physical Exam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pre-FY1,NA,NA,Mammalia                           ,Primates                           ,Hominidae                          ,Gorilla                            ,beringei,2015-03-04T00:15:42.33,Maisha.2006-08-06,2015-03-04T00:15:42.33,2015-03-04T00:15:42.33,TestCOuntry1
88,14,NA,NA,NA,NA,NA,Ntabwoba.2006-08-06,Ntabwoba.2006-08-06,NA,yes,2006-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,identifier,NA,Captive Wild,Non-human Primates,Gorilla beringei graueri,Grauer's gorilla,Grauer's gorilla,Actual,NA,Male,Juvenile,N/A,N/A,N/A,Apparently healthy,Apparently healthy,NA,NA,NA,NA,No,NA,No,NA,Physical Exam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pre-FY1,NA,NA,Mammalia                           ,Primates                           ,Hominidae                          ,Gorilla                            ,beringei,2015-03-04T00:15:42.33,Ntabwoba.2006-08-06,2015-03-04T00:15:42.33,2015-03-04T00:15:42.33,TestCOuntry1
88,15,NA,NA,NA,NA,NA,Maisha.2007-04-23,Maisha.2007-04-23,NA,yes,2007-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,identifier,NA,Captive Wild,Non-human Primates,Gorilla beringei beringei,Mountain gorilla,mountain gorilla,Actual,NA,Female,Juvenile,No,N/A,N/A,Apparently healthy,Apparently healthy,NA,NA,NA,NA,No,NA,No,NA,Physical Exam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pre-FY1,NA,NA,Mammalia                           ,Primates                           ,Hominidae                          ,Gorilla                            ,beringei,2015-03-04T00:15:42.33,Maisha.2007-04-23,2015-03-04T00:15:42.33,2015-03-04T00:15:42.33,TestCOuntry1
88,16,NA,NA,NA,NA,NA,Kaboko.2008-06-12,Kaboko.2008-06-12,NA,yes,2008-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,identifier,NA,Captive Wild,Non-human Primates,Gorilla beringei beringei,Mountain gorilla,mountain gorilla,Actual,NA,Male,Juvenile,No,N/A,N/A,Apparently healthy,Apparently healthy,NA,NA,NA,NA,No,NA,No,NA,Physical Exam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pre-FY1,NA,NA,Mammalia                           ,Primates                           ,Hominidae                          ,Gorilla                            ,beringei,2015-03-04T00:15:42.33,Kaboko.2008-06-12,2015-03-04T00:15:42.33,2015-03-04T00:15:42.33,TestCOuntry1
88,17,NA,NA,NA,NA,NA,Itebero.2008-06-23,Itebero.2008-06-23,NA,no,2008-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,identifier,NA,Captive Wild,Non-human Primates,Gorilla beringei graueri,Grauer's gorilla,Grauer's gorilla,Actual,NA,Female,Juvenile,No,N/A,N/A,Apparently healthy,Apparently healthy,NA,NA,NA,NA,No,NA,No,NA,Physical Exam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pre-FY1,NA,NA,Mammalia                           ,Primates                           ,Hominidae                          ,Gorilla                            ,beringei,2015-03-04T00:15:42.33,Itebero.2008-06-23,2015-03-04T00:15:42.33,2015-03-04T00:15:42.33,TestCOuntry1
88,18,NA,NA,NA,NA,NA,Pinga.2009-09-25,Pinga.2009-09-25,NA,yes,2009-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,identifier,NA,Captive Wild,Non-human Primates,Gorilla beringei graueri,Grauer's gorilla,Grauer's gorilla,Actual,NA,Female,Juvenile,No,N/A,N/A,Apparently healthy,Apparently healthy,NA,NA,NA,NA,No,NA,No,NA,Physical Exam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pre-FY1,NA,NA,Mammalia                           ,Primates                           ,Hominidae                          ,Gorilla                            ,beringei,2015-03-04T00:15:42.33,Pinga.2009-09-25,2015-03-04T00:15:42.33,2015-03-04T00:15:42.33,TestCOuntry1
112,19,NA,NA,NA,NA,NA,GVF-CM-ECO06535,GVF-CM-ECO06535,NA,no,2010-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,identifier,NA,Wild,Ungulates,Cephalophus monticola,Blue duiker,NA,Estimate,NA,Male,Adult,NA,NA,NA,Killed (fresh carcass),NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FY1 Q2:  Jan 1 - Mar 31, 2010",NA,NA,Mammalia,Artiodactyla ,Bovidae ,Cephalophus,monticola,2015-03-04T00:15:42.33,GVF-CM-ECO06535,2015-03-04T00:15:42.33,2015-03-04T00:15:42.33,TestCOuntry1
112,20,NA,NA,NA,NA,NA,GVF-CM-ECO06536,GVF-CM-ECO06536,NA,no,2010-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,identifier,NA,Wild,Ungulates,Cephalophus callipygus,Peter's duiker,NA,Estimate,NA,Male,NA,NA,NA,NA,Killed (fresh carcass),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FY1 Q2:  Jan 1 - Mar 31, 2010",NA,NA,Mammalia                           ,Artiodactyla                       ,Bovidae                            ,Cephalophus                        ,callipygus,2015-03-04T00:15:42.33,GVF-CM-ECO06536,2015-03-04T00:15:42.33,2015-03-04T00:15:42.33,TestCOuntry1
112,21,NA,NA,NA,NA,NA,GVF-CM-ECO06537,GVF-CM-ECO06537,NA,no,2010-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,identifier,NA,Wild,Ungulates,Cephalophus monticola,Blue duiker,NA,Estimate,NA,Unknown,NA,NA,NA,NA,Killed (fresh carcass),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FY1 Q2:  Jan 1 - Mar 31, 2010",NA,NA,Mammalia,Artiodactyla ,Bovidae ,Cephalophus,monticola,2015-03-04T00:15:42.33,GVF-CM-ECO06537,2015-03-04T00:15:42.33,2015-03-04T00:15:42.33,TestCOuntry1
112,22,NA,NA,NA,NA,NA,GVF-CM-ECO06538,GVF-CM-ECO06538,NA,no,2010-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,identifier,NA,Wild,Ungulates,Cephalophus monticola,Blue duiker,NA,Estimate,NA,Unknown,NA,NA,NA,NA,Killed (fresh carcass),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FY1 Q2:  Jan 1 - Mar 31, 2010",NA,NA,Mammalia,Artiodactyla ,Bovidae ,Cephalophus,monticola,2015-03-04T00:15:42.33,GVF-CM-ECO06538,2015-03-04T00:15:42.33,2015-03-04T00:15:42.33,TestCOuntry1
112,23,NA,NA,NA,NA,NA,GVF-CM-ECO06539,GVF-CM-ECO06539,NA,no,2010-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,identifier,NA,Wild,Birds,Guttera plumifera,Plumed guineafowl,NA,Estimate,NA,Female,Adult,NA,NA,NA,Killed (fresh carcass),NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FY1 Q2:  Jan 1 - Mar 31, 2010",NA,NA,Aves                               ,Galliformes                        ,Numididae                          ,Guttera                            ,plumifera,2015-03-04T00:15:42.33,GVF-CM-ECO06539,2015-03-04T00:15:42.33,2015-03-04T00:15:42.33,TestCOuntry1
112,24,NA,NA,NA,NA,NA,GVF-CM-ECO06540,GVF-CM-ECO06540,NA,no,2010-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,identifier,NA,Wild,Ungulates,Cephalophus monticola,Blue duiker,NA,Estimate,NA,Female,NA,NA,NA,NA,Killed (fresh carcass),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FY1 Q2:  Jan 1 - Mar 31, 2010",NA,NA,Mammalia,Artiodactyla ,Bovidae ,Cephalophus,monticola,2015-03-04T00:15:42.33,GVF-CM-ECO06540,2015-03-04T00:15:42.33,2015-03-04T00:15:42.33,TestCOuntry1
112,25,NA,NA,NA,NA,NA,GVF-CM-ECO06543,GVF-CM-ECO06543,NA,yes,2010-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,identifier,NA,Wild,Non-human Primates,Cercopithecus mona,Mona monkey,NA,Estimate,NA,Female,Adult,NA,NA,NA,Killed (fresh carcass),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FY1 Q2:  Jan 1 - Mar 31, 2010",NA,NA,Mammalia                           ,Primates                           ,Cercopithecidae                    ,Cercopithecus                      ,mona,2015-03-04T00:15:42.33,GVF-CM-ECO06543,2015-03-04T00:15:42.33,2015-03-04T00:15:42.33,TestCOuntry1
112,26,NA,NA,NA,NA,NA,GVF-CM-ECO06544,GVF-CM-ECO06544,NA,yes,2010-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,identifier,NA,Wild,Non-human Primates,Cercopithecus mona,Mona monkey,NA,Estimate,NA,Female,Adult,NA,NA,NA,Killed (fresh carcass),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FY1 Q2:  Jan 1 - Mar 31, 2010",NA,NA,Mammalia                           ,Primates                           ,Cercopithecidae                    ,Cercopithecus                      ,mona,2015-03-04T00:15:42.33,GVF-CM-ECO06544,2015-03-04T00:15:42.33,2015-03-04T00:15:42.33,TestCOuntry1
112,27,NA,NA,NA,NA,NA,GVF-CM-ECO06545,GVF-CM-ECO06545,NA,yes,2010-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,identifier,NA,Wild,Non-human Primates,Cercopithecus mona,Mona monkey,NA,Estimate,NA,Female,Adult,NA,NA,NA,Killed (fresh carcass),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FY1 Q2:  Jan 1 - Mar 31, 2010",NA,NA,Mammalia                           ,Primates                           ,Cercopithecidae                    ,Cercopithecus                      ,mona,2015-03-04T00:15:42.33,GVF-CM-ECO06545,2015-03-04T00:15:42.33,2015-03-04T00:15:42.33,TestCOuntry1
112,28,NA,NA,NA,NA,NA,GVF-CM-ECO06546,GVF-CM-ECO06546,NA,yes,2010-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,identifier,NA,Wild,Non-human Primates,Perodicticus potto,Potto,NA,Estimate,NA,Male,Juvenile,NA,NA,NA,Killed (fresh carcass),NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FY1 Q2:  Jan 1 - Mar 31, 2010",NA,NA,Mammalia                           ,Primates                           ,Lorisidae                          ,Perodicticus                       ,potto,2015-03-04T00:15:42.33,GVF-CM-ECO06546,2015-03-04T00:15:42.33,2015-03-04T00:15:42.33,TestCOuntry1
112,29,NA,NA,NA,NA,NA,GVF-CM-ECO93420,GVF-CM-ECO93420,NA,no,2010-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,identifier,NA,Wild,Birds,Phasianidae sp.,Unidentified Francolin within the Phasianidae family,NA,Estimate,NA,Unknown,Unknown,NA,NA,NA,Killed (fresh carcass),NA,NA,NA,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FY1 Q2:  Jan 1 - Mar 31, 2010",NA,NA,Aves                               ,Galliformes                        ,Phasianidae                        ,NA,NA,2015-03-04T00:15:42.33,GVF-CM-ECO93420,2015-03-04T00:15:42.33,2015-03-04T00:15:42.33,TestCOuntry1
112,30,NA,NA,NA,NA,NA,GVF-CM-ECO93421,GVF-CM-ECO93421,NA,no,2010-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,identifier,NA,Wild,Other Mammals,Phataginus tricuspis,Tree pangolin,NA,Estimate,NA,Unknown,Unknown,NA,NA,NA,Killed (fresh carcass),NA,NA,NA,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FY1 Q2:  Jan 1 - Mar 31, 2010",NA,NA,Mammalia,Pholidota,Manidae,Phataginus,tricuspis,2015-03-04T00:15:42.33,GVF-CM-ECO93421,2015-03-04T00:15:42.33,2015-03-04T00:15:42.33,TestCOuntry1
112,31,NA,NA,NA,NA,NA,GVF-CM-ECO93422,GVF-CM-ECO93422,NA,no,2010-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,identifier,NA,Wild,Ungulates,Cephalophus callipygus,Peter's duiker,NA,Estimate,NA,Unknown,Unknown,NA,NA,NA,Killed (fresh carcass),NA,NA,NA,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FY1 Q2:  Jan 1 - Mar 31, 2010",NA,NA,Mammalia                           ,Artiodactyla                       ,Bovidae                            ,Cephalophus                        ,callipygus,2015-03-04T00:15:42.33,GVF-CM-ECO93422,2015-03-04T00:15:42.33,2015-03-04T00:15:42.33,TestCOuntry1
112,32,NA,NA,NA,NA,NA,GVF-CM-ECO93423,GVF-CM-ECO93423,NA,no,2010-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,identifier,NA,Wild,Other Mammals,Phataginus tricuspis,Tree pangolin,NA,Estimate,NA,Unknown,Unknown,NA,NA,NA,Killed (fresh carcass),NA,NA,NA,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FY1 Q2:  Jan 1 - Mar 31, 2010",NA,NA,Mammalia,Pholidota,Manidae,Phataginus,tricuspis,2015-03-04T00:15:42.33,GVF-CM-ECO93423,2015-03-04T00:15:42.33,2015-03-04T00:15:42.33,TestCOuntry1
112,33,NA,NA,NA,NA,NA,GVF-CM-ECO93424,GVF-CM-ECO93424,NA,no,2010-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,identifier,NA,Wild,Other Mammals,Phataginus tricuspis,Tree pangolin,NA,Estimate,NA,Unknown,Unknown,NA,NA,NA,Killed (fresh carcass),NA,NA,NA,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FY1 Q2:  Jan 1 - Mar 31, 2010",NA,NA,Mammalia,Pholidota,Manidae,Phataginus,tricuspis,2015-03-04T00:15:42.33,GVF-CM-ECO93424,2015-03-04T00:15:42.33,2015-03-04T00:15:42.33,TestCOuntry1
112,34,NA,NA,NA,NA,NA,GVF-CM-ECO93425,GVF-CM-ECO93425,NA,no,2010-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,identifier,NA,Wild,Birds,Phasianidae sp.,Unidentified Francolin within the Phasianidae family,NA,Estimate,NA,Unknown,Unknown,NA,NA,NA,Killed (fresh carcass),NA,NA,NA,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FY1 Q2:  Jan 1 - Mar 31, 2010",NA,NA,Aves                               ,Galliformes                        ,Phasianidae                        ,NA,NA,2015-03-04T00:15:42.33,GVF-CM-ECO93425,2015-03-04T00:15:42.33,2015-03-04T00:15:42.33,TestCOuntry1
112,35,NA,NA,NA,NA,NA,GVF-CM-ECO93426,GVF-CM-ECO93426,NA,no,2010-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,identifier,NA,Wild,Other Mammals,Phataginus tricuspis,Tree pangolin,NA,Estimate,NA,Unknown,Unknown,NA,NA,NA,Killed (fresh carcass),NA,NA,NA,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FY1 Q2:  Jan 1 - Mar 31, 2010",NA,NA,Mammalia,Pholidota,Manidae,Phataginus,tricuspis,2015-03-04T00:15:42.33,GVF-CM-ECO93426,2015-03-04T00:15:42.33,2015-03-04T00:15:42.33,TestCOuntry1
